      12.5973    0.0189739
      12.6341    0.0189493
      12.6785    0.0189199
      12.7439    0.0188766
      12.7807    0.0188524
      12.8255    0.0188232
      12.8914    0.0187804
      12.9281    0.0187566
      12.9725    0.0187282
      13.0397    0.0186853
      13.0764    0.0186619
      13.1195    0.0186347
      13.1889    0.0185911
      13.2256    0.0185681
      13.2665    0.0185427
      13.3389    0.0184980
      13.3756    0.0184753
      13.4135    0.0184522
      13.4870    0.0184075
      13.5266    0.0183835
      13.5633    0.0183614
      13.6340    0.0183192
      13.6784    0.0182927
      13.7152    0.0182709
      13.7810    0.0182321
      13.8311    0.0182027
      13.8679    0.0181813
      13.9280    0.0181464
      13.9848    0.0181135
      14.0216    0.0180924
      14.0750    0.0180620
      14.1394    0.0180253
      14.1761    0.0180044
      14.2220    0.0179787
      14.2949    0.0179379
      14.3317    0.0179174
      14.3690    0.0178967
      14.4425    0.0178561
      14.4881    0.0178310
      14.5249    0.0178109
      14.5895    0.0177759
      14.6456    0.0177455
      14.6823    0.0177257
      14.7365    0.0176967
      14.8040    0.0176607
      14.8407    0.0176412
      14.8835    0.0176186
      14.9570    0.0175800
      15.0001    0.0175574
      15.0369    0.0175383
      15.1040    0.0175035
      15.1605    0.0174743
      15.1972    0.0174555
      15.2510    0.0174281
      15.3219    0.0173920
      15.3586    0.0173734
      15.3980    0.0173536
      15.4715    0.0173168
      15.5210    0.0172920
      15.5578    0.0172738
      15.6185    0.0172438
      15.6845    0.0172112
      15.7212    0.0171932
      15.7655    0.0171717
      15.8390    0.0171359
      15.8857    0.0171133
      15.9224    0.0170956
      15.9859    0.0170652
      16.0512    0.0170340
      16.0880    0.0170165
      16.1329    0.0169953
      16.2064    0.0169607
      16.2546    0.0169380
      16.2913    0.0169209
      16.3534    0.0168921
      16.4222    0.0168602
      16.4590    0.0168433
      16.5004    0.0168243
      16.5739    0.0167907
      16.6278    0.0167661
      16.6645    0.0167495
      16.7209    0.0167241
      16.7944    0.0166909
      16.8344    0.0166730
      16.8711    0.0166566
      16.9414    0.0166255
      17.0054    0.0165971
      17.0421    0.0165809
      17.0884    0.0165607
      17.1619    0.0165285
      17.2142    0.0165057
      17.2510    0.0164897
      17.3089    0.0164647
      17.3824    0.0164332
      17.4242    0.0164152
      17.4610    0.0163996
      17.5294    0.0163705
      17.5986    0.0163412
      17.6354    0.0163257
      17.6764    0.0163084
      17.7499    0.0162777
      17.8110    0.0162522
      17.8477    0.0162370
      17.8969    0.0162167
      17.9704    0.0161864
      18.0245    0.0161642
      18.0612    0.0161492
      18.1174    0.0161262
      18.1909    0.0160964
      18.2392    0.0160769
      18.2759    0.0160622
      18.3379    0.0160374
      18.4114    0.0160079
      18.4551    0.0159905
      18.4918    0.0159759
      18.5584    0.0159497
      18.6319    0.0159208
      18.6722    0.0159049
      18.7090    0.0158905
      18.7789    0.0158633
      18.8524    0.0158348
      18.8906    0.0158200
      18.9273    0.0158058
      18.9994    0.0157782
      19.0729    0.0157501
      19.1102    0.0157359
      19.1470    0.0157220
      19.2199    0.0156943
      19.2934    0.0156666
      19.3311    0.0156523
      19.3679    0.0156386
      19.4404    0.0156114
      19.5139    0.0155840
      19.5533    0.0155694
      19.5900    0.0155558
      19.6609    0.0155296
      19.7344    0.0155026
      19.7768    0.0154871
      19.8135    0.0154737
      19.8814    0.0154490
      19.9549    0.0154223
      20.0016    0.0154054
      20.0383    0.0153922
      20.1019    0.0153693
      20.1754    0.0153430
      20.2277    0.0153244
      20.2644    0.0153113
      20.3224    0.0152908
      20.3959    0.0152648
      20.4551    0.0152439
      20.4919    0.0152310
      20.5429    0.0152132
      20.6164    0.0151876
      20.6839    0.0151641
      20.7207    0.0151514
      20.7634    0.0151366
      20.8369    0.0151113
      20.9104    0.0150861
      20.9508    0.0150722
      20.9876    0.0150597
      21.0574    0.0150360
      21.1309    0.0150111
      21.1824    0.0149937
      21.2192    0.0149813
      21.2778    0.0149616
      21.3513    0.0149370
      21.4154    0.0149156
      21.4521    0.0149034
      21.4983    0.0148880
      21.5718    0.0148637
      21.6453    0.0148395
      21.6865    0.0148259
      21.7233    0.0148139
      21.7923    0.0147913
      21.8658    0.0147674
      21.9224    0.0147490
      21.9591    0.0147371
      22.0312    0.0147139
      22.1413    0.0146785
      22.2332    0.0146490
      22.3617    0.0146082
      22.4719    0.0145731
      22.6008    0.0145326
      22.7122    0.0144975
      22.8224    0.0144634
      22.9539    0.0144224
      23.0642    0.0143885
      23.1972    0.0143477
      23.3074    0.0143142
      23.4420    0.0142734
      23.5522    0.0142401
      23.6884    0.0141995
      23.7986    0.0141665
      23.9238    0.0141296
      24.0466    0.0140933
      24.1568    0.0140611
      24.2961    0.0140204
      24.4064    0.0139885
      24.5473    0.0139479
      24.6575    0.0139162
      24.8001    0.0138757
      24.9103    0.0138442
      25.0263    0.0138117
      25.1647    0.0137726
      25.2750    0.0137419
      25.4209    0.0137012
      25.5311    0.0136706
      25.6786    0.0136300
      25.7889    0.0135996
      25.9083    0.0135671
      26.0484    0.0135289
      26.1586    0.0134991
      26.3096    0.0134585
      26.4199    0.0134289
      26.5698    0.0133891
      26.6829    0.0133589
